Product_SKU,Customer_ID,Country,Quarter,Sales_Rep_ID,Units_Sold,Price_Per_Unit,Sales_Cycle_Length,Product_Category,Contract_Type,Customer_Tier,Previous_Quarter_Units,Discount_Percentage,Competitive_Situation,Region,Total_Revenue,Previous_Quarter_Revenue,Revenue_Growth_Rate,Effective_Price,Conversion_Proxy,Reliability_Score,Market_Access_Score,Market_Share_Pct,Competitor_Price_Avg,Market_Size_MM,Win_Rate_Pct,Customer_Satisfaction,Clinical_Outcome_Score,Reimbursement_Coverage_Pct,Growth_Rate_Pct,Competitive_Intensity,Number_Of_Competitors,New_Market_Entrants,Brand_Perception_Score,Value_Proposition_Rating,Marketing_Spend,Trade_Show_Presence,Avg_Reimbursement_Amount,Denial_Rate_Pct,Training_Time_Hours,Adverse_Events,Product_Age_Months,Warranty_Claims,NPS_Score,Average_Case_Duration,Physician_Preference_Rating
AFO-102,CUST083,Brazil,20254,SR001,31,500.25,122,Orthosis,Open,A,,23.84,Highly Competitive,LATAM,11810.7,,,380.9904,0.00819672131147541,80,70,12.98,525.2625,22.2,82.9,88.7,87.4,97.3,5.2,7.4,3,Yes,65.4,86.7,24546.0,Low,851.54,18.62,6.5,2,34,0,74.1,37.8,81.2
AFO-102,CUST083,USA,20254,SR001,1,173.27,102,Brace,Open,A,31.0,28.33,Monopoly,North America,124.18,11810.7,-0.9895,124.18260900000000,0.00980392156862745,80,70,6.1,176.73540000000000,21.6,82.8,91.1,97.9,94.4,8.96,7.6,7,No,84.8,73.5,33207.0,High,225.75,3.31,1.6,2,1,3,29.4,82.4,98.5
FAO-302,CUST083,India,20252,SR003,10,184.99,129,Orthosis,Fixed,C,,6.74,Oligopoly,Asia,1725.22,,,172.52167400000000,0.007751937984496120,80,70,11.7,181.2902,84.3,69.1,67.0,84.9,88.4,4.87,5.6,7,Yes,94.1,76.5,17720.0,Low,238.19,2.89,2.8,0,35,1,47.7,87.8,97.5
FAO-302,CUST083,Germany,20253,SR002,28,665.51,139,Brace,Fixed,C,10.0,10.32,Oligopoly,Europe,16711.22,1725.22,8.6864,596.829368,0.007194244604316550,80,70,21.06,625.5794,186.7,64.0,69.9,95.3,79.3,6.8,7.4,5,No,68.2,86.9,42079.0,Low,831.51,10.83,5.2,0,25,1,99.2,86.4,87.8
FAO-302,CUST083,India,20254,SR004,45,236.64,92,Splint,Volume-Based,A,28.0,23.52,Oligopoly,Asia,8144.2,16711.22,-0.5127,180.982272,0.010869565217391300,80,70,5.09,217.7088,61.2,64.5,70.1,83.4,80.8,2.94,4.8,3,Yes,87.1,69.0,40132.0,Medium,626.46,12.29,10.6,0,29,4,57.6,33.5,73.0
AFO-101,CUST084,USA,20254,SR003,8,677.65,63,Brace,Volume-Based,A,,9.31,Monopoly,North America,4916.49,,,614.560785,0.015873015873015900,80,70,11.67,691.203,134.2,82.2,73.2,91.3,99.0,2.45,6.9,2,No,63.1,65.5,37835.0,Low,662.51,9.6,17.1,0,23,0,35.1,83.1,68.8
AFO-102,CUST084,India,20251,SR001,6,529.79,138,Brace,Volume-Based,A,,2.59,Highly Competitive,Asia,3096.41,,,516.0684390000000,0.007246376811594200,80,70,12.96,556.2795,60.0,63.1,73.8,92.0,98.6,5.3,3.3,4,Yes,73.4,73.4,29499.0,High,242.07,11.98,17.4,2,18,4,62.7,29.9,63.2
AFO-102,CUST084,India,20251,SR004,5,321.35,177,Brace,Open,A,6.0,15.19,Oligopoly,Asia,1362.68,3096.41,-0.5599,272.536935,0.005649717514124290,80,70,15.75,330.99050000000000,77.9,58.4,79.1,75.2,68.6,6.63,1.6,4,No,77.7,67.3,24609.0,Low,404.25,3.61,12.7,2,14,4,18.0,55.5,88.3
AFO-102,CUST084,Brazil,20252,SR001,16,415.2,44,Orthosis,Open,A,5.0,17.9,Highly Competitive,LATAM,5454.07,1362.68,3.0025,340.87920000000000,0.022727272727272700,80,70,23.4,419.352,172.6,53.4,65.6,80.8,92.4,5.14,4.7,8,Yes,69.4,75.8,25023.0,Medium,710.68,9.59,18.6,1,17,0,19.9,65.1,80.1
AFO-102,CUST084,Germany,20254,SR001,16,508.74,70,Brace,Fixed,A,16.0,7.45,Highly Competitive,Europe,7533.42,5454.07,0.3812,470.83887,0.014285714285714300,80,70,11.93,462.95340000000000,151.2,68.7,84.2,89.1,67.9,6.62,5.2,8,Yes,78.5,68.3,30123.0,Low,887.35,13.16,10.5,1,2,2,92.5,52.4,82.9
FAO-302,CUST084,Germany,20252,SR003,45,486.36,130,Orthosis,Volume-Based,C,,18.48,Monopoly,Europe,17841.63,,,396.480672,0.007692307692307690,80,70,11.94,530.1324000000000,37.2,69.3,65.9,72.1,68.5,6.12,3.3,5,No,90.9,85.9,13093.0,High,933.59,8.65,17.9,1,31,2,23.9,86.6,78.9
FAO-302,CUST084,India,20253,SR001,18,102.69,83,Brace,Fixed,C,45.0,3.63,Monopoly,Asia,1781.32,17841.63,-0.9002,98.962353,0.012048192771084300,80,70,19.75,108.8514,97.2,83.6,70.9,80.8,87.0,7.49,7.5,6,No,93.1,78.2,37292.0,Medium,600.34,13.59,9.6,2,19,3,31.1,43.3,79.3
FAO-302,CUST084,India,20254,SR004,38,349.27,85,Splint,Open,C,18.0,23.59,Monopoly,Asia,10141.33,1781.32,4.6932,266.877207,0.011764705882352900,80,70,14.04,335.2992,25.3,58.8,77.6,86.0,76.2,7.2,1.7,8,No,63.5,60.0,24060.0,Low,636.38,9.02,6.3,2,32,2,54.4,56.9,82.9
Ponseti-201,CUST084,Germany,20254,SR002,15,299.22,66,Brace,Open,C,,3.54,Monopoly,Europe,4329.41,,,288.62761200000000,0.015151515151515200,80,70,9.49,329.14200000000000,106.6,65.2,87.9,99.9,97.3,5.39,3.0,1,No,69.5,84.2,18990.0,High,866.44,6.67,18.4,2,54,1,90.0,25.3,96.6
AFO-101,CUST085,India,20252,SR003,30,110.03,145,Brace,Open,C,,4.43,Monopoly,Asia,3154.67,,,105.155671,0.006896551724137930,80,70,14.05,112.23060000000000,139.2,82.3,85.9,84.2,63.6,5.4,7.7,5,No,94.3,69.9,21133.0,High,630.1,6.07,8.4,1,28,4,78.1,79.7,61.2
AFO-101,CUST085,France,20252,SR004,39,484.9,143,Splint,Fixed,A,30.0,5.05,Monopoly,Europe,17956.09,3154.67,4.6919,460.41255,0.006993006993006990,80,70,7.82,494.598,41.3,82.9,82.6,94.5,80.5,3.13,4.9,4,No,69.5,69.6,17212.0,Low,613.49,8.22,10.6,0,41,3,4.4,48.9,92.1
AFO-102,CUST085,France,20252,SR003,44,405.2,178,Splint,Open,B,,18.75,Oligopoly,Europe,14485.9,,,329.22500000000000,0.0056179775280898900,80,70,8.53,425.46,72.0,65.4,65.5,83.0,96.7,6.11,7.3,4,Yes,84.2,71.5,46063.0,Low,924.07,0.46,7.2,0,8,4,69.3,69.0,75.6
FAO-301,CUST085,Germany,20252,SR001,20,148.8,149,Brace,Volume-Based,B,,12.13,Highly Competitive,Europe,2615.01,,,130.75056,0.006711409395973150,80,70,14.97,157.728,91.6,68.4,79.1,93.9,96.2,6.7,6.1,2,Yes,68.9,78.9,16762.0,Medium,831.95,13.37,13.6,0,42,0,50.4,67.8,89.8
FAO-302,CUST085,USA,20253,SR001,45,710.86,178,Brace,Fixed,B,,2.61,Monopoly,North America,31153.79,,,692.306554,0.0056179775280898900,80,70,13.38,732.1858000000000,185.5,62.1,63.1,87.9,66.3,5.81,9.6,1,Yes,72.5,73.3,45317.0,Low,927.26,16.9,19.9,0,41,2,47.6,67.3,97.9
FAO-302,CUST085,USA,20254,SR004,39,452.48,39,Brace,Open,C,45.0,28.27,Oligopoly,North America,12657.99,31153.79,-0.5937,324.56390400000000,0.02564102564102560,80,70,23.3,420.80640000000000,198.8,87.3,73.2,96.6,74.7,4.61,6.4,6,No,66.7,78.9,32890.0,Medium,374.6,7.09,1.5,0,59,0,69.2,55.5,72.3
Ponseti-201,CUST085,USA,20251,SR004,45,570.67,46,Brace,Fixed,A,,19.64,Highly Competitive,North America,20636.57,,,458.59041200000000,0.021739130434782600,80,70,12.25,553.5499,28.1,54.7,74.5,82.3,84.8,7.77,1.1,7,No,90.0,64.4,44698.0,Low,619.5,0.92,18.1,2,59,3,19.6,39.4,63.6
Ponseti-201,CUST085,USA,20254,SR002,36,690.63,86,Orthosis,Fixed,A,45.0,13.76,Monopoly,North America,21441.58,20636.57,0.039,595.599312,0.011627906976744200,80,70,16.61,752.7867,157.0,87.3,61.4,88.1,66.4,2.6,4.2,5,No,90.9,89.1,28963.0,High,873.98,19.74,1.1,1,40,1,98.1,63.8,69.3
AFO-102,CUST086,Germany,20251,SR004,1,517.5,147,Orthosis,Open,A,,24.68,Monopoly,Europe,389.78,,,389.781,0.006802721088435370,80,70,17.65,486.45,86.9,77.4,69.6,88.9,98.7,9.32,2.3,8,Yes,70.4,81.9,47105.0,High,288.92,5.27,7.9,0,39,2,64.5,87.3,68.9
FAO-301,CUST086,Brazil,20251,SR004,19,777.46,123,Splint,Open,C,,7.96,Oligopoly,LATAM,13595.91,,,715.5741840000000,0.008130081300813010,80,70,5.26,754.1362,90.6,71.3,93.4,82.5,96.6,2.17,9.3,9,No,88.8,67.5,18460.0,High,835.73,2.53,4.2,0,22,0,36.6,78.4,89.7
FAO-301,CUST086,France,20252,SR003,26,349.6,120,Brace,Fixed,B,19.0,28.83,Highly Competitive,Europe,6469.07,13595.91,-0.5242,248.81032000000000,0.008333333333333330,80,70,18.27,346.10400000000000,155.8,51.3,93.4,74.3,66.7,9.7,1.9,2,Yes,72.5,81.7,32188.0,High,346.38,7.4,15.4,0,24,2,60.0,27.6,62.5
FAO-301,CUST086,Brazil,20252,SR001,4,251.61,23,Splint,Fixed,A,26.0,11.21,Monopoly,LATAM,893.62,6469.07,-0.8619,223.40451900000000,0.043478260869565200,80,70,8.56,249.09390000000000,185.3,69.0,72.3,72.8,64.8,5.7,4.5,4,No,63.5,77.3,15034.0,Medium,846.5,14.77,2.0,2,38,4,21.6,21.6,62.0
FAO-301,CUST086,Germany,20253,SR004,26,377.86,69,Brace,Open,B,4.0,13.79,Highly Competitive,Europe,8469.58,893.62,8.4778,325.753106,0.014492753623188400,80,70,24.22,385.41720000000000,191.2,66.3,61.5,70.5,63.4,5.3,3.0,9,No,86.5,63.3,27889.0,High,689.6,5.88,11.5,0,2,1,63.4,54.9,87.7
FAO-301,CUST086,France,20254,SR002,10,485.74,24,Orthosis,Volume-Based,B,26.0,10.84,Oligopoly,Europe,4330.86,8469.58,-0.4887,433.085784,0.041666666666666700,80,70,7.97,529.4566000000000,123.9,56.4,66.3,96.2,96.4,4.05,8.6,5,No,80.9,65.3,32796.0,Medium,354.59,11.49,6.6,1,41,2,2.8,74.3,82.3
FAO-302,CUST086,Brazil,20254,SR004,2,412.17,72,Splint,Fixed,A,,29.41,Monopoly,LATAM,581.9,,,290.950803,0.013888888888888900,80,70,13.29,391.5615,84.3,76.3,73.7,77.1,67.7,2.08,3.8,3,Yes,69.6,61.2,34227.0,Medium,578.68,8.31,3.5,2,41,1,34.1,42.0,76.7
Ponseti-201,CUST086,Brazil,20253,SR001,47,515.83,113,Splint,Fixed,A,,25.62,Highly Competitive,LATAM,18032.69,,,383.67435400000000,0.008849557522123890,80,70,6.71,474.56360000000000,161.8,88.8,93.2,76.3,76.7,4.2,9.9,6,No,68.9,84.3,24621.0,Medium,745.52,2.36,15.7,2,19,4,74.8,69.1,83.0
Ponseti-201,CUST086,France,20254,SR004,45,796.21,76,Brace,Volume-Based,A,47.0,23.91,Oligopoly,Europe,27262.63,18032.69,0.5118,605.836189,0.013157894736842100,80,70,24.94,748.4374,65.2,72.5,64.9,92.1,78.0,2.88,1.3,3,Yes,94.1,76.6,13053.0,Low,707.08,6.61,5.1,2,41,4,80.8,85.2,89.4
AFO-101,CUST087,Brazil,20251,SR003,21,600.09,151,Orthosis,Open,B,,24.74,Oligopoly,LATAM,9484.18,,,451.62773400000000,0.006622516556291390,80,70,15.04,648.0972,121.5,78.6,86.7,79.6,84.0,7.28,2.2,5,No,90.2,69.5,36213.0,Medium,541.8,14.5,5.2,0,2,0,25.3,52.1,64.1
AFO-101,CUST087,USA,20252,SR001,1,431.92,178,Splint,Open,A,21.0,7.47,Monopoly,North America,399.66,9484.18,-0.9579,399.655576,0.0056179775280898900,80,70,16.91,444.87760000000000,84.5,52.7,63.8,85.2,62.9,4.55,3.0,3,No,88.3,63.8,29537.0,Low,919.49,12.24,6.2,0,28,3,53.9,37.1,82.1
AFO-102,CUST087,Brazil,20251,SR004,47,518.61,33,Splint,Volume-Based,A,,15.07,Highly Competitive,LATAM,20701.41,,,440.455473,0.030303030303030300,80,70,6.34,497.8656,138.2,66.7,94.3,74.9,69.1,8.14,8.3,6,No,64.5,74.5,15475.0,Medium,615.41,2.4,12.1,0,32,0,52.8,84.2,93.0
AFO-102,CUST087,Germany,20252,SR003,26,230.17,63,Brace,Open,A,47.0,2.12,Monopoly,Europe,5857.55,20701.41,-0.717,225.290396,0.015873015873015900,80,70,20.0,243.9802,63.3,54.7,73.4,98.8,97.3,3.66,8.9,5,No,86.4,75.8,47435.0,Low,604.69,3.27,13.5,0,19,1,42.1,53.1,74.5
AFO-102,CUST087,India,20252,SR001,45,617.12,25,Orthosis,Open,A,26.0,6.19,Monopoly,Asia,26051.41,5857.55,3.4475,578.9202720000000,0.04,80,70,9.2,660.3184,54.5,74.5,87.1,95.5,96.3,9.2,1.6,9,Yes,67.5,81.1,48227.0,Low,249.8,12.81,1.3,1,16,0,22.8,48.5,90.5
AFO-102,CUST087,India,20253,SR004,11,100.65,25,Splint,Fixed,A,45.0,16.52,Highly Competitive,Asia,924.25,26051.41,-0.9645,84.02262,0.04,80,70,22.96,107.69550000000000,185.3,87.5,72.0,95.9,91.3,6.18,1.3,3,No,94.2,89.1,44264.0,High,937.7,16.27,5.6,2,30,2,70.3,44.7,93.8
AFO-102,CUST087,USA,20254,SR003,50,532.55,155,Splint,Fixed,C,11.0,27.45,Highly Competitive,North America,19318.25,924.25,19.9015,386.365025,0.0064516129032258100,80,70,9.1,575.154,38.3,76.5,82.0,82.2,60.8,2.92,7.7,6,Yes,61.8,73.0,43755.0,Medium,341.69,6.99,9.2,0,22,0,25.2,49.6,92.8
FAO-301,CUST087,India,20251,SR002,40,129.0,79,Splint,Fixed,C,,11.82,Highly Competitive,Asia,4550.09,,,113.7522,0.012658227848101300,80,70,8.81,122.55,111.1,53.1,66.7,92.9,73.1,5.21,2.2,8,No,72.3,72.2,13947.0,Low,622.68,11.91,7.3,1,14,3,91.1,67.2,86.0
FAO-301,CUST087,Germany,20252,SR003,14,375.28,20,Brace,Volume-Based,C,40.0,15.34,Oligopoly,Europe,4447.97,4550.09,-0.0224,317.712048,0.05,80,70,5.73,394.044,59.8,64.2,65.1,74.3,85.1,3.65,2.2,7,No,75.0,71.1,49737.0,High,842.85,3.41,17.8,2,52,3,52.9,50.4,88.7
FAO-301,CUST087,USA,20253,SR002,6,610.15,102,Orthosis,Open,A,14.0,6.43,Oligopoly,North America,3425.5,4447.97,-0.2299,570.9173550000000,0.00980392156862745,80,70,14.44,604.0485,27.0,72.0,92.8,70.3,71.0,3.6,1.2,6,No,88.8,84.8,26015.0,Medium,372.36,6.23,16.0,2,56,1,87.0,42.7,91.5
FAO-301,CUST087,Brazil,20254,SR004,38,707.72,179,Splint,Open,B,6.0,25.26,Highly Competitive,LATAM,20100.1,3425.5,4.8678,528.9499280000000,0.00558659217877095,80,70,16.3,757.2604000000000,26.5,66.1,92.1,70.6,96.4,6.05,1.4,2,Yes,86.8,64.7,16525.0,High,621.9,0.41,12.9,2,1,4,29.1,72.1,89.3
FAO-301,CUST087,India,20254,SR003,49,791.42,63,Orthosis,Fixed,C,38.0,24.98,Oligopoly,Asia,29092.44,20100.1,0.4474,593.7232840000000,0.015873015873015900,80,70,6.31,830.991,51.5,83.3,91.1,87.6,85.4,7.38,3.4,7,No,73.1,70.3,42484.0,Low,392.55,15.37,7.4,0,45,3,80.7,34.2,78.1
FAO-302,CUST087,Brazil,20251,SR002,32,434.04,130,Brace,Fixed,C,,18.94,Monopoly,LATAM,11258.65,,,351.832824,0.007692307692307690,80,70,20.51,460.08240000000000,176.0,82.6,81.9,83.7,62.9,9.29,1.6,8,Yes,79.8,81.7,19029.0,High,807.76,8.02,14.3,2,54,1,11.4,34.1,66.4
Ponseti-201,CUST087,Brazil,20251,SR001,1,675.64,95,Splint,Volume-Based,A,,3.44,Highly Competitive,LATAM,652.4,,,652.397984,0.010526315789473700,80,70,14.07,695.9092,70.8,74.5,88.3,85.5,96.4,6.02,4.3,1,Yes,89.2,60.5,31047.0,High,651.47,16.32,17.0,0,2,3,76.7,68.8,72.4
Ponseti-201,CUST087,Germany,20254,SR003,40,110.23,121,Splint,Open,A,1.0,13.53,Monopoly,Europe,3812.64,652.4,4.844,95.315881,0.008264462809917360,80,70,15.49,103.61620000000000,191.1,64.9,62.4,70.2,98.3,9.73,8.5,9,No,60.6,68.7,15121.0,Medium,884.78,14.17,12.3,1,22,3,38.7,80.7,68.3
AFO-101,CUST088,France,20253,SR004,5,158.98,105,Splint,Volume-Based,C,,9.32,Highly Competitive,Europe,720.82,,,144.163064,0.009523809523809530,80,70,13.82,160.5698,124.7,60.2,71.7,82.7,63.1,9.53,3.9,4,Yes,88.1,79.2,28986.0,Low,915.65,16.57,15.9,2,46,4,47.0,36.9,74.5
AFO-101,CUST088,Brazil,20253,SR001,32,197.47,178,Splint,Open,B,5.0,13.54,Monopoly,LATAM,5463.44,720.82,6.5795,170.732562,0.0056179775280898900,80,70,13.02,217.217,98.6,54.2,71.0,91.5,81.3,8.92,7.6,8,No,93.1,65.6,32326.0,Medium,718.99,5.71,15.2,1,33,2,16.7,33.4,79.6
AFO-102,CUST088,USA,20251,SR002,18,426.71,57,Orthosis,Volume-Based,A,,16.56,Highly Competitive,North America,6408.84,,,356.046824,0.017543859649122800,80,70,16.19,465.1139,124.4,64.2,82.2,83.3,72.1,6.0,1.8,7,Yes,61.1,69.1,27837.0,Medium,780.31,3.7,11.9,0,15,1,1.9,66.9,98.4
AFO-102,CUST088,France,20252,SR003,17,143.75,71,Orthosis,Fixed,B,18.0,28.5,Monopoly,Europe,1747.28,6408.84,-0.7274,102.78125000000000,0.014084507042253500,80,70,8.1,130.8125,113.0,66.5,72.5,92.0,75.7,3.13,6.9,7,Yes,61.6,74.6,12779.0,High,639.38,19.44,6.9,0,50,3,66.6,63.5,98.4
AFO-102,CUST088,India,20253,SR003,33,184.52,58,Brace,Volume-Based,B,17.0,25.16,Highly Competitive,Asia,4557.13,1747.28,1.6081,138.094768,0.017241379310344800,80,70,8.64,171.60360000000000,156.6,77.0,65.2,77.0,67.2,3.74,3.9,2,Yes,72.1,72.7,29398.0,Low,507.54,14.35,15.2,0,41,3,58.8,51.3,90.8
AFO-102,CUST088,France,20254,SR004,44,160.98,43,Splint,Volume-Based,B,33.0,20.13,Highly Competitive,Europe,5657.29,4557.13,0.2414,128.574726,0.023255813953488400,80,70,22.24,149.7114,70.8,76.3,80.9,94.4,83.1,7.18,7.7,1,Yes,63.1,63.2,28758.0,Medium,718.49,16.68,4.9,2,22,0,62.2,26.7,99.2
FAO-301,CUST088,Brazil,20252,SR001,49,421.53,85,Orthosis,Fixed,C,,5.54,Oligopoly,LATAM,19510.68,,,398.177238,0.011764705882352900,80,70,23.92,442.6065,83.5,52.8,88.5,87.7,98.3,5.37,2.2,4,No,76.8,88.1,20465.0,Low,926.63,0.26,15.8,2,40,2,25.5,26.4,99.9
FAO-301,CUST088,USA,20253,SR003,49,168.26,112,Splint,Open,A,49.0,16.38,Monopoly,North America,6894.25,19510.68,-0.6466,140.699012,0.008928571428571430,80,70,12.47,178.3556,180.9,65.8,73.4,76.3,80.1,3.17,9.1,2,Yes,85.5,61.3,46864.0,Medium,533.34,7.09,16.3,1,39,4,23.9,74.4,95.4
FAO-301,CUST088,Brazil,20254,SR003,8,650.15,175,Brace,Open,A,49.0,23.8,Oligopoly,LATAM,3963.31,6894.25,-0.4251,495.41430000000000,0.005714285714285710,80,70,10.41,611.141,190.4,57.3,64.6,77.1,63.3,5.83,3.2,8,No,79.8,82.5,26712.0,High,451.53,14.86,16.6,0,41,1,83.0,51.6,63.2
FAO-301,CUST088,France,20254,SR001,39,415.89,147,Orthosis,Fixed,A,8.0,6.49,Monopoly,Europe,15167.05,3963.31,2.8269,388.898739,0.006802721088435370,80,70,17.88,415.89,180.7,56.3,66.9,88.8,84.8,2.14,4.2,7,Yes,66.9,62.1,44565.0,Medium,510.75,1.56,10.0,1,41,3,76.1,80.1,77.0
FAO-302,CUST088,Brazil,20252,SR003,23,354.29,139,Brace,Volume-Based,C,,5.23,Oligopoly,LATAM,7722.49,,,335.76063300000000,0.007194244604316550,80,70,13.17,379.09030000000000,95.5,83.1,68.3,94.9,73.6,7.87,9.6,8,No,82.9,74.0,14387.0,Medium,548.32,11.35,4.7,0,11,1,33.7,60.2,81.4
FAO-302,CUST088,Brazil,20254,SR001,42,262.29,22,Orthosis,Volume-Based,A,23.0,19.31,Highly Competitive,LATAM,8888.96,7722.49,0.151,211.64180100000000,0.045454545454545500,80,70,5.51,275.40450000000000,160.5,51.7,70.5,82.5,94.2,2.59,6.2,6,No,84.0,65.3,22755.0,Medium,258.85,8.58,2.9,0,4,4,63.8,63.3,65.0
Ponseti-201,CUST088,France,20251,SR001,48,323.08,152,Splint,Volume-Based,B,,17.43,Oligopoly,Europe,12804.82,,,266.767156,0.006578947368421050,80,70,8.12,326.3108,105.7,66.8,82.5,77.7,77.4,7.03,4.3,1,Yes,92.6,64.2,17053.0,Low,598.75,0.35,15.1,1,7,2,82.8,85.4,92.3
AFO-101,CUST089,France,20251,SR001,47,303.03,65,Brace,Open,C,,11.78,Oligopoly,Europe,12564.65,,,267.333066,0.015384615384615400,80,70,19.32,309.0906,109.6,56.7,81.0,96.0,67.7,8.34,9.5,9,Yes,65.1,63.8,26336.0,High,595.45,4.72,17.8,0,21,0,88.9,31.5,65.9
AFO-101,CUST089,Brazil,20251,SR004,5,411.69,31,Orthosis,Volume-Based,A,47.0,15.3,Highly Competitive,LATAM,1743.51,12564.65,-0.8612,348.70143,0.03225806451612900,80,70,18.18,411.69,56.8,85.2,84.4,90.1,67.6,3.06,4.0,6,No,84.2,73.6,14465.0,Low,670.76,5.7,13.4,1,7,2,0.6,58.0,75.3
AFO-102,CUST089,Brazil,20251,SR001,33,446.16,82,Splint,Open,B,,15.44,Oligopoly,LATAM,12450.01,,,377.272896,0.012195121951219500,80,70,5.54,428.3136,126.4,72.3,72.7,83.4,90.8,6.15,1.9,1,Yes,91.9,75.5,27641.0,Medium,490.26,2.24,3.7,2,4,0,81.3,24.1,62.8
AFO-102,CUST089,USA,20251,SR001,37,344.86,49,Splint,Volume-Based,A,33.0,3.61,Highly Competitive,North America,12299.19,12450.01,-0.0121,332.410554,0.02040816326530610,80,70,9.44,348.3086,53.5,59.3,88.8,84.6,70.6,8.23,10.0,1,Yes,77.6,64.0,24155.0,High,690.49,12.63,18.8,1,12,1,35.0,45.1,81.0
AFO-102,CUST089,USA,20252,SR002,31,520.97,120,Splint,Fixed,A,37.0,2.22,Monopoly,North America,15791.54,12299.19,0.2839,509.404466,0.008333333333333330,80,70,9.62,541.8088,79.7,70.1,67.1,76.1,90.7,4.09,3.4,8,Yes,72.7,89.4,18933.0,Low,902.57,4.85,19.8,1,58,2,71.8,30.4,83.9
FAO-301,CUST089,Germany,20251,SR002,10,239.17,55,Brace,Fixed,A,,0.65,Oligopoly,Europe,2376.15,,,237.615395,0.01818181818181820,80,70,18.44,255.9119,173.9,79.3,76.4,88.8,68.2,3.3,8.7,6,Yes,66.0,67.7,35687.0,Medium,964.38,5.55,9.2,0,27,2,37.1,33.1,89.4
FAO-301,CUST089,India,20253,SR004,5,160.95,63,Orthosis,Open,B,10.0,18.04,Highly Competitive,Asia,659.57,2376.15,-0.7224,131.91462000000000,0.015873015873015900,80,70,5.39,165.77850000000000,57.3,88.3,88.0,80.8,72.9,4.69,2.5,8,Yes,90.3,73.8,48036.0,High,666.89,17.96,12.3,1,59,2,60.6,85.4,73.6
FAO-302,CUST089,Brazil,20251,SR001,42,625.18,50,Brace,Open,C,,16.23,Highly Competitive,LATAM,21995.96,,,523.7132860000000,0.02,80,70,7.08,656.439,32.8,58.8,66.3,99.9,78.6,6.44,7.6,8,Yes,73.8,66.5,18285.0,High,234.07,9.34,15.8,2,17,4,64.7,62.7,83.6
FAO-302,CUST089,Germany,20252,SR002,32,461.64,93,Splint,Fixed,C,42.0,18.01,Oligopoly,Europe,12111.96,21995.96,-0.4494,378.498636,0.010752688172043000,80,70,21.0,429.3252,32.4,85.4,63.8,84.4,97.7,6.6,5.7,8,Yes,92.4,74.8,38472.0,Medium,975.39,7.84,15.0,2,20,1,40.5,82.5,89.4
AFO-102,CUST090,Brazil,20251,SR002,17,759.1,126,Orthosis,Fixed,C,,13.57,Monopoly,LATAM,11153.53,,,656.0901300000000,0.007936507936507940,80,70,8.57,751.509,189.3,87.4,90.9,84.6,97.3,3.05,9.8,7,Yes,89.7,82.7,39695.0,High,764.69,14.48,19.4,2,31,0,51.3,51.0,90.5
AFO-102,CUST090,France,20252,SR003,48,556.33,50,Brace,Volume-Based,C,17.0,3.41,Oligopoly,Europe,25793.24,11153.53,1.3126,537.359147,0.02,80,70,18.05,500.69700000000000,111.2,86.7,72.0,87.0,68.3,5.66,6.0,7,Yes,73.2,75.6,29925.0,High,468.77,18.19,3.2,2,26,2,72.6,61.8,72.1
AFO-102,CUST090,India,20252,SR001,12,451.73,49,Brace,Fixed,C,48.0,7.36,Highly Competitive,Asia,5021.79,25793.24,-0.8053,418.48267200000000,0.02040816326530610,80,70,9.76,429.1435,93.7,75.4,83.9,97.5,74.3,4.15,1.2,4,No,80.1,68.6,45907.0,Low,317.73,0.5,12.0,1,31,1,47.6,22.2,62.7
AFO-102,CUST090,Germany,20254,SR002,44,161.71,107,Splint,Open,B,12.0,4.86,Monopoly,Europe,6769.44,5021.79,0.348,153.850894,0.009345794392523360,80,70,6.99,169.7955,166.0,75.2,60.9,94.0,66.0,8.74,6.4,9,Yes,61.0,67.5,48656.0,High,314.73,8.96,14.1,2,35,4,1.4,52.9,61.5
FAO-301,CUST090,Brazil,20252,SR004,40,139.98,134,Splint,Fixed,A,,12.06,Oligopoly,LATAM,4923.94,,,123.09841200000000,0.007462686567164180,80,70,9.86,153.978,170.4,66.1,84.2,83.5,80.4,4.51,2.3,2,Yes,69.2,82.8,24490.0,Low,334.2,12.22,17.9,1,9,4,1.3,59.5,90.7
FAO-301,CUST090,Germany,20253,SR003,7,350.57,17,Brace,Open,C,40.0,6.82,Highly Competitive,Europe,2286.63,4923.94,-0.5356,326.66112600000000,0.058823529411764700,80,70,19.45,322.5244,79.8,80.1,71.1,91.6,78.4,8.71,8.2,9,Yes,84.9,63.5,36041.0,Low,236.46,6.37,17.6,1,5,1,66.1,21.2,75.4
Ponseti-201,CUST090,India,20252,SR003,39,726.54,137,Brace,Open,B,,7.64,Oligopoly,Asia,26170.26,,,671.032344,0.0072992700729927000,80,70,22.11,712.0092,144.9,71.3,62.0,87.6,96.0,5.43,8.7,3,Yes,83.7,71.1,36489.0,Low,921.72,15.45,19.6,0,52,0,84.7,75.3,65.4
AFO-102,CUST091,Germany,20253,SR001,29,626.99,35,Brace,Volume-Based,A,,24.76,Monopoly,Europe,13680.67,,,471.747276,0.02857142857142860,80,70,21.6,664.6094,158.8,77.1,81.3,84.8,97.2,7.81,5.3,2,Yes,72.4,64.5,26145.0,Low,632.61,19.43,10.7,1,48,1,78.5,40.7,67.4
